task_run__calibration,task_run__created,task_run__external_uid,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip
None,2018-05-10T18:21:20.278413,None,2018-05-10T18:21:28.350483,4376,Negativo,22,3963,None,22,None
None,2018-05-10T18:21:26.167605,None,2018-05-10T18:21:31.331336,4377,Positivo,22,3964,None,22,None
None,2018-05-10T18:21:28.462781,None,2018-05-10T18:21:34.306668,4378,Neutro,22,3965,None,22,None
None,2018-05-10T18:21:31.459975,None,2018-05-10T18:21:37.615972,4379,Negativo,22,3966,None,22,None
None,2018-05-10T18:21:34.479143,None,2018-05-10T18:21:42.670475,4380,Negativo,22,3967,None,22,None
None,2018-05-10T18:21:37.732244,None,2018-05-10T18:21:49.258472,4381,Neutro,22,3968,None,22,None
None,2018-05-10T18:21:42.793245,None,2018-05-10T18:21:51.417869,4382,Neutro,22,3969,None,22,None
None,2018-05-10T18:21:49.740744,None,2018-05-10T18:21:54.056152,4383,Neutro,22,3970,None,22,None
None,2018-05-10T18:21:51.542955,None,2018-05-10T18:21:55.839333,4384,Positivo,22,3971,None,22,None
None,2018-05-10T18:21:54.179793,None,2018-05-10T18:22:01.661153,4385,Neutro,22,3972,None,22,None
None,2018-05-10T18:21:55.958287,None,2018-05-10T18:22:05.532448,4386,Negativo,22,3973,None,22,None
None,2018-05-10T18:22:01.811864,None,2018-05-10T18:22:08.454810,4387,Negativo,22,3974,None,22,None
None,2018-05-10T18:22:05.705141,None,2018-05-10T18:22:14.049463,4388,Neutro,22,3975,None,22,None
None,2018-05-10T18:22:08.575481,None,2018-05-10T18:22:17.675649,4389,Neutro,22,3976,None,22,None
None,2018-05-10T18:22:14.180057,None,2018-05-10T18:22:19.221500,4390,Neutro,22,3977,None,22,None
None,2018-05-10T18:22:17.822394,None,2018-05-10T18:22:24.805623,4391,Neutro,22,3978,None,22,None
None,2018-05-10T18:22:19.364894,None,2018-05-10T18:22:30.485033,4392,Negativo,22,3979,None,22,None
None,2018-05-10T18:22:24.915414,None,2018-05-10T18:22:34.907156,4393,Neutro,22,3980,None,22,None
None,2018-05-10T18:22:30.657230,None,2018-05-10T18:22:42.136288,4394,Neutro,22,3981,None,22,None
None,2018-05-10T18:23:27.105385,None,2018-05-10T18:23:35.927347,4395,Negativo,22,3982,None,22,None
None,2018-05-10T18:28:12.338987,None,2018-05-10T18:28:50.680500,4396,Negativo,22,3899,None,23,None
None,2018-05-10T18:28:12.385553,None,2018-05-10T18:29:17.716646,4397,Negativo,22,3903,None,23,None
None,2018-05-10T18:28:50.786906,None,2018-05-10T18:29:25.349437,4398,Negativo,22,3909,None,23,None
None,2018-05-10T18:29:17.874586,None,2018-05-10T18:29:30.105628,4399,Positivo,22,3910,None,23,None
None,2018-05-10T18:29:25.513516,None,2018-05-10T18:29:42.390489,4400,Neutro,22,3911,None,23,None
None,2018-05-10T18:29:30.250663,None,2018-05-10T18:29:49.537477,4401,Positivo,22,3912,None,23,None
None,2018-05-10T18:29:42.516296,None,2018-05-10T18:29:53.804573,4402,Negativo,22,3913,None,23,None
None,2018-05-10T18:29:49.674889,None,2018-05-10T18:30:11.836772,4403,Neutro,22,3914,None,23,None
None,2018-05-10T18:29:53.909844,None,2018-05-10T18:30:28.993315,4404,Neutro,22,3915,None,23,None
None,2018-05-10T18:30:11.943529,None,2018-05-10T18:30:49.895923,4405,Positivo,22,3916,None,23,None
None,2018-05-10T18:30:29.170757,None,2018-05-10T18:31:00.260373,4406,Negativo,22,3917,None,23,None
None,2018-05-10T18:30:50.020094,None,2018-05-10T18:31:08.885352,4407,Negativo,22,3918,None,23,None
None,2018-05-10T18:31:00.386546,None,2018-05-10T18:31:20.134828,4408,Neutro,22,3919,None,23,None
None,2018-05-10T18:31:09.018134,None,2018-05-10T18:31:27.703518,4409,Neutro,22,3920,None,23,None
None,2018-05-10T18:31:20.268667,None,2018-05-10T18:31:33.980905,4410,Negativo,22,3921,None,23,None
None,2018-05-10T18:31:27.794377,None,2018-05-10T18:31:40.244641,4411,Neutro,22,3922,None,23,None
None,2018-05-10T18:31:34.082562,None,2018-05-10T18:31:56.996740,4412,Positivo,22,3923,None,23,None
None,2018-05-10T18:31:40.463446,None,2018-05-10T18:32:10.195528,4413,Neutro,22,3924,None,23,None
None,2018-05-10T18:31:57.112052,None,2018-05-10T18:32:16.367078,4414,Negativo,22,3925,None,23,None
None,2018-05-10T18:32:10.309980,None,2018-05-10T18:32:45.003484,4415,Neutro,22,3926,None,23,None
None,2018-05-10T18:32:16.519282,None,2018-05-10T18:32:48.128607,4416,Negativo,22,3927,None,23,None
None,2018-05-10T18:32:45.122205,None,2018-05-10T18:32:56.931740,4417,Negativo,22,3928,None,23,None
None,2018-05-10T18:32:48.232440,None,2018-05-10T18:33:18.957752,4418,Positivo,22,3929,None,23,None
None,2018-05-10T18:32:57.044587,None,2018-05-10T18:33:27.526375,4419,Negativo,22,3930,None,23,None
None,2018-05-10T18:33:19.095897,None,2018-05-10T18:33:32.564986,4420,Neutro,22,3931,None,23,None
None,2018-05-10T18:33:27.689062,None,2018-05-10T18:33:39.618176,4421,Negativo,22,3932,None,23,None
None,2018-05-10T18:33:32.670553,None,2018-05-10T18:33:46.122220,4422,Negativo,22,3933,None,23,None
None,2018-05-10T18:33:39.741534,None,2018-05-10T18:34:17.143945,4423,Negativo,22,3934,None,23,None
None,2018-05-10T18:33:46.274285,None,2018-05-10T18:34:27.067101,4424,Neutro,22,3935,None,23,None
None,2018-05-10T18:34:17.275619,None,2018-05-10T18:34:31.953941,4425,Positivo,22,3936,None,23,None
None,2018-05-10T18:34:27.285273,None,2018-05-10T18:34:34.490491,4426,Neutro,22,3937,None,23,None
None,2018-05-10T18:34:32.093053,None,2018-05-10T18:34:36.349452,4427,Negativo,22,3938,None,23,None
None,2018-05-10T18:34:34.640683,None,2018-05-10T18:34:45.090983,4428,Negativo,22,3939,None,23,None
None,2018-05-10T18:34:36.443842,None,2018-05-10T18:34:51.298679,4429,Negativo,22,3940,None,23,None
None,2018-05-10T18:34:45.207111,None,2018-05-10T18:34:57.407678,4430,Negativo,22,3941,None,23,None
None,2018-05-10T18:34:51.461560,None,2018-05-10T18:35:04.262093,4431,Negativo,22,3942,None,23,None
None,2018-05-10T18:34:57.555943,None,2018-05-10T18:35:07.479556,4432,Positivo,22,3943,None,23,None
None,2018-05-10T18:35:04.416477,None,2018-05-10T18:35:10.919268,4433,Negativo,22,3944,None,23,None
None,2018-05-10T18:35:07.627479,None,2018-05-10T18:35:15.651794,4434,Neutro,22,3945,None,23,None
None,2018-05-10T18:35:11.046709,None,2018-05-10T18:35:18.388376,4435,Positivo,22,3946,None,23,None
None,2018-05-10T18:35:15.764084,None,2018-05-10T18:35:23.491272,4436,Negativo,22,3947,None,23,None
None,2018-05-10T18:35:18.496789,None,2018-05-10T18:35:29.551293,4437,Positivo,22,3948,None,23,None
None,2018-05-10T18:35:23.634026,None,2018-05-10T18:35:32.488446,4438,Neutro,22,3949,None,23,None
None,2018-05-10T18:35:29.718526,None,2018-05-10T18:35:40.447643,4439,Negativo,22,3950,None,23,None
None,2018-05-10T18:35:32.673525,None,2018-05-10T18:35:49.181183,4440,Negativo,22,3951,None,23,None
None,2018-05-10T18:35:40.566456,None,2018-05-10T18:35:56.578360,4441,Positivo,22,3952,None,23,None
None,2018-05-10T18:35:49.285868,None,2018-05-10T18:36:05.952554,4442,Neutro,22,3953,None,23,None
None,2018-05-10T18:35:56.666870,None,2018-05-10T18:36:10.431190,4443,Negativo,22,3954,None,23,None
None,2018-05-10T18:36:06.086902,None,2018-05-10T18:36:23.111562,4444,Negativo,22,3955,None,23,None
None,2018-05-10T18:36:10.541907,None,2018-05-10T18:36:41.468097,4445,Negativo,22,3956,None,23,None
None,2018-05-10T18:36:23.225167,None,2018-05-10T18:36:50.898341,4446,Negativo,22,3957,None,23,None
None,2018-05-10T18:36:41.573488,None,2018-05-10T18:36:56.085793,4447,Neutro,22,3958,None,23,None
None,2018-05-10T18:36:51.009962,None,2018-05-10T18:37:01.288541,4448,Negativo,22,3959,None,23,None
None,2018-05-10T18:36:56.203473,None,2018-05-10T18:37:04.635692,4449,Positivo,22,3960,None,23,None
None,2018-05-10T18:37:01.358759,None,2018-05-10T18:37:07.879954,4450,Positivo,22,3961,None,23,None
None,2018-05-10T18:37:04.725424,None,2018-05-10T18:37:13.362963,4451,Positivo,22,3962,None,23,None
None,2018-05-10T18:37:07.995356,None,2018-05-10T18:37:31.595757,4452,Negativo,22,3963,None,23,None
None,2018-05-10T18:37:13.457884,None,2018-05-10T18:37:42.290785,4453,Neutro,22,3964,None,23,None
None,2018-05-10T18:37:31.698671,None,2018-05-10T18:37:46.803999,4454,Neutro,22,3965,None,23,None
None,2018-05-10T18:37:42.407350,None,2018-05-10T18:37:57.658161,4455,Negativo,22,3966,None,23,None
None,2018-05-10T18:37:43.634767,None,2018-05-10T18:38:48.811827,4456,Neutro,22,3919,None,24,None
None,2018-05-10T18:37:43.671414,None,2018-05-10T18:39:00.681991,4457,Neutro,22,3920,None,24,None
None,2018-05-10T18:38:48.926106,None,2018-05-10T18:39:15.465182,4458,Negativo,22,3921,None,24,None
None,2018-05-10T18:39:00.775022,None,2018-05-10T18:39:33.048600,4459,Neutro,22,3922,None,24,None
None,2018-05-10T18:39:15.566682,None,2018-05-10T18:39:48.447493,4460,Negativo,22,3923,None,24,None
None,2018-05-10T18:39:33.153632,None,2018-05-10T18:40:49.439712,4461,Neutro,22,3924,None,24,None
None,2018-05-10T18:39:48.536997,None,2018-05-10T18:40:55.567303,4462,Negativo,22,3925,None,24,None
None,2018-05-10T18:40:49.523375,None,2018-05-10T18:41:08.620163,4463,Neutro,22,3926,None,24,None
None,2018-05-10T18:40:55.673696,None,2018-05-10T18:41:19.676738,4464,Positivo,22,3927,None,24,None
None,2018-05-10T18:41:08.722708,None,2018-05-10T18:41:38.829032,4465,Negativo,22,3928,None,24,None
None,2018-05-10T18:41:19.791561,None,2018-05-10T18:41:47.236302,4466,Positivo,22,3929,None,24,None
None,2018-05-10T18:41:38.927890,None,2018-05-10T18:41:53.107870,4467,Negativo,22,3930,None,24,None
None,2018-05-10T18:41:47.328016,None,2018-05-10T18:42:04.288368,4468,Negativo,22,3931,None,24,None
None,2018-05-10T18:41:53.194169,None,2018-05-10T18:42:12.786025,4469,Negativo,22,3932,None,24,None
None,2018-05-10T18:42:04.409746,None,2018-05-10T18:42:19.387292,4470,Neutro,22,3933,None,24,None
None,2018-05-10T18:42:12.881439,None,2018-05-10T18:42:27.483582,4471,Negativo,22,3934,None,24,None
None,2018-05-10T18:42:19.478881,None,2018-05-10T18:42:40.191339,4472,Neutro,22,3935,None,24,None
None,2018-05-10T18:42:27.586659,None,2018-05-10T18:42:43.507624,4473,Positivo,22,3936,None,24,None
None,2018-05-10T18:42:40.287013,None,2018-05-10T18:42:51.393479,4474,Neutro,22,3937,None,24,None
None,2018-05-10T18:42:43.606542,None,2018-05-10T18:43:13.444763,4475,Positivo,22,3938,None,24,None
None,2018-05-10T18:42:51.482894,None,2018-05-10T18:43:19.627299,4476,Negativo,22,3939,None,24,None
None,2018-05-10T18:43:13.543852,None,2018-05-10T18:43:36.042425,4477,Negativo,22,3940,None,24,None
None,2018-05-10T18:43:20.007141,None,2018-05-10T18:43:41.381678,4478,Negativo,22,3941,None,24,None
None,2018-05-10T18:43:36.147286,None,2018-05-10T18:43:48.057441,4479,Negativo,22,3942,None,24,None
None,2018-05-10T18:43:41.461295,None,2018-05-10T18:43:51.417662,4480,Positivo,22,3943,None,24,None
None,2018-05-10T18:43:48.154660,None,2018-05-10T18:43:55.733730,4481,Negativo,22,3944,None,24,None
None,2018-05-10T18:43:51.499309,None,2018-05-10T18:44:02.564157,4482,Negativo,22,3945,None,24,None
None,2018-05-10T18:43:55.833115,None,2018-05-10T18:44:07.774828,4483,Positivo,22,3946,None,24,None
None,2018-05-10T18:44:02.678105,None,2018-05-10T18:44:16.651517,4484,Negativo,22,3947,None,24,None
None,2018-05-10T18:44:07.881521,None,2018-05-10T18:44:32.233531,4485,Positivo,22,3948,None,24,None
None,2018-05-10T18:44:16.733483,None,2018-05-10T18:44:39.163323,4486,Positivo,22,3949,None,24,None
None,2018-05-10T18:44:32.334669,None,2018-05-10T18:48:04.732605,4487,Negativo,22,3950,None,24,None
None,2018-05-10T18:44:39.258470,None,2018-05-10T18:48:10.734968,4488,Negativo,22,3951,None,24,None
None,2018-05-10T18:48:04.839192,None,2018-05-10T18:48:22.764858,4489,Positivo,22,3952,None,24,None
None,2018-05-10T18:48:10.819876,None,2018-05-10T18:48:40.295667,4490,Negativo,22,3953,None,24,None
None,2018-05-10T18:48:22.866163,None,2018-05-10T18:48:50.566804,4491,Negativo,22,3954,None,24,None
None,2018-05-10T18:48:40.395808,None,2018-05-10T18:49:11.929242,4492,Negativo,22,3955,None,24,None
None,2018-05-10T18:48:50.667376,None,2018-05-10T18:49:23.022904,4493,Neutro,22,3956,None,24,None
None,2018-05-10T18:49:12.024213,None,2018-05-10T18:49:32.198029,4494,Negativo,22,3957,None,24,None
None,2018-05-10T18:49:23.135220,None,2018-05-10T18:49:47.330679,4495,Neutro,22,3958,None,24,None
None,2018-05-10T18:49:32.295958,None,2018-05-10T18:49:59.365253,4496,Neutro,22,3959,None,24,None
None,2018-05-10T18:49:47.430982,None,2018-05-10T18:50:02.773303,4497,Positivo,22,3960,None,24,None
None,2018-05-10T18:49:59.474509,None,2018-05-10T18:50:07.330153,4498,Neutro,22,3961,None,24,None
None,2018-05-10T18:50:02.868050,None,2018-05-10T18:50:30.299078,4499,Positivo,22,3962,None,24,None
None,2018-05-10T18:50:07.431720,None,2018-05-10T18:50:44.121748,4500,Neutro,22,3963,None,24,None
None,2018-05-10T18:50:30.401666,None,2018-05-10T18:50:54.388859,4501,Positivo,22,3964,None,24,None
None,2018-05-10T18:50:44.225816,None,2018-05-10T18:51:03.390568,4502,Neutro,22,3965,None,24,None
None,2018-05-10T18:50:54.498630,None,2018-05-10T18:51:09.466050,4503,Negativo,22,3966,None,24,None
None,2018-05-10T18:51:03.491461,None,2018-05-10T18:51:26.635611,4504,Neutro,22,3967,None,24,None
None,2018-05-10T18:51:09.561088,None,2018-05-10T18:51:37.088557,4505,Negativo,22,3968,None,24,None
None,2018-05-10T18:51:26.719290,None,2018-05-10T18:51:43.639280,4506,Neutro,22,3969,None,24,None
None,2018-05-10T18:51:37.192197,None,2018-05-10T18:52:12.092686,4507,Neutro,22,3970,None,24,None
None,2018-05-10T18:51:43.736312,None,2018-05-10T18:52:14.122034,4508,Positivo,22,3971,None,24,None
None,2018-05-10T18:52:12.184646,None,2018-05-10T18:52:24.929267,4509,Neutro,22,3972,None,24,None
None,2018-05-10T18:52:14.207852,None,2018-05-10T18:52:30.736596,4510,Negativo,22,3973,None,24,None
None,2018-05-10T18:52:25.027562,None,2018-05-10T18:52:44.164910,4511,Negativo,22,3974,None,24,None
None,2018-05-10T18:52:30.837895,None,2018-05-10T18:52:54.147485,4512,Neutro,22,3975,None,24,None
None,2018-05-10T18:52:44.267157,None,2018-05-10T18:53:06.203452,4513,Negativo,22,3976,None,24,None
None,2018-05-10T18:52:54.260763,None,2018-05-10T18:53:10.684649,4514,Neutro,22,3977,None,24,None
None,2018-05-10T18:53:06.264615,None,2018-05-10T18:53:33.381403,4515,Negativo,22,3978,None,24,None
None,2018-05-10T18:53:10.751752,None,2018-05-10T18:53:48.091809,4516,Negativo,22,3979,None,24,None
None,2018-05-10T18:53:33.480103,None,2018-05-10T18:53:59.044239,4517,Neutro,22,3980,None,24,None
None,2018-05-10T18:53:48.198825,None,2018-05-10T18:54:18.124864,4518,Neutro,22,3981,None,24,None
None,2018-05-10T18:53:59.127955,None,2018-05-10T18:54:29.537030,4519,Negativo,22,3982,None,24,None
None,2018-05-10T18:54:18.210408,None,2018-05-10T18:54:33.740512,4520,Neutro,22,3983,None,24,None
None,2018-05-10T18:54:29.609497,None,2018-05-10T18:54:40.096463,4521,Negativo,22,3984,None,24,None
None,2018-05-11T09:38:42.629307,None,2018-05-11T09:39:15.298848,4522,Neutro,22,3967,None,14,None
None,2018-05-11T09:38:42.684765,None,2018-05-11T09:39:26.698057,4523,Neutro,22,3968,None,14,None
None,2018-05-11T09:39:15.423261,None,2018-05-11T09:39:30.752026,4524,Neutro,22,3969,None,14,None
None,2018-05-11T09:39:26.799434,None,2018-05-11T09:39:36.932719,4525,Neutro,22,3970,None,14,None
None,2018-05-11T09:39:30.904794,None,2018-05-11T09:39:39.872204,4526,Positivo,22,3971,None,14,None
None,2018-05-11T09:39:37.057141,None,2018-05-11T09:39:57.855955,4527,Neutro,22,3972,None,14,None
None,2018-05-11T09:39:39.982964,None,2018-05-11T09:40:08.135003,4528,Negativo,22,3973,None,14,None
None,2018-05-11T09:39:57.951134,None,2018-05-11T09:40:13.954462,4529,Negativo,22,3974,None,14,None
None,2018-05-11T09:40:08.246171,None,2018-05-11T09:40:30.442881,4530,Neutro,22,3975,None,14,None
None,2018-05-11T09:40:14.065566,None,2018-05-11T09:40:37.175530,4531,Negativo,22,3976,None,14,None
None,2018-05-11T09:40:30.543855,None,2018-05-11T09:40:38.957061,4532,Neutro,22,3977,None,14,None
None,2018-05-11T09:40:37.275169,None,2018-05-11T09:40:42.806537,4533,Negativo,22,3978,None,14,None
None,2018-05-11T09:40:39.061437,None,2018-05-11T09:40:53.011603,4534,Negativo,22,3979,None,14,None
None,2018-05-11T09:40:42.910199,None,2018-05-11T09:41:13.387457,4535,Neutro,22,3980,None,14,None
None,2018-05-11T09:40:53.112213,None,2018-05-11T09:41:25.611894,4536,Neutro,22,3981,None,14,None
None,2018-05-11T09:41:13.696965,None,2018-05-11T09:41:28.377213,4537,Negativo,22,3982,None,14,None
None,2018-05-11T09:41:25.683851,None,2018-05-11T09:41:31.879846,4538,Neutro,22,3983,None,14,None
None,2018-05-11T09:41:28.482768,None,2018-05-11T09:41:36.314268,4539,Negativo,22,3984,None,14,None
None,2018-05-11T09:41:32.040422,None,2018-05-11T09:41:56.216132,4540,Negativo,22,3985,None,14,None
None,2018-05-11T09:41:36.505410,None,2018-05-11T09:42:04.612172,4541,Negativo,22,3986,None,14,None
None,2018-05-11T09:41:56.415388,None,2018-05-11T09:42:18.629528,4542,Positivo,22,3987,None,14,None
None,2018-05-11T09:42:04.695156,None,2018-05-11T09:42:30.946072,4543,Negativo,22,3988,None,14,None
None,2018-05-11T09:42:18.742214,None,2018-05-11T09:42:35.066024,4544,Positivo,22,3989,None,14,None
None,2018-05-11T09:42:31.071360,None,2018-05-11T09:43:09.572147,4545,Negativo,22,3990,None,14,None
None,2018-05-11T09:42:35.251086,None,2018-05-11T09:43:18.845787,4546,Negativo,22,3991,None,14,None
None,2018-05-11T09:43:09.647759,None,2018-05-11T09:43:25.968877,4547,Positivo,22,3992,None,14,None
None,2018-05-11T09:43:18.944409,None,2018-05-11T09:43:32.407066,4548,Negativo,22,3993,None,14,None
None,2018-05-11T09:43:26.081548,None,2018-05-11T09:43:39.803613,4549,Negativo,22,3994,None,14,None
None,2018-05-11T09:43:32.493794,None,2018-05-11T09:43:45.136023,4550,Negativo,22,3995,None,14,None
None,2018-05-11T09:43:39.889841,None,2018-05-11T09:44:35.494556,4551,Negativo,22,3996,None,14,None
None,2018-05-11T09:43:45.231596,None,2018-05-11T09:44:47.465993,4552,Neutro,22,3997,None,14,None
None,2018-05-11T09:44:35.602692,None,2018-05-11T09:45:11.751677,4553,Neutro,22,3998,None,14,None
None,2018-05-11T09:44:47.570274,None,2018-05-11T09:45:17.900700,4554,Neutro,22,3999,None,14,None
None,2018-05-11T09:45:11.849995,None,2018-05-11T09:45:21.430605,4555,Neutro,22,4000,None,14,None
None,2018-05-11T09:45:17.989745,None,2018-05-11T09:45:28.554524,4556,Negativo,22,4001,None,14,None
None,2018-05-11T09:45:21.531415,None,2018-05-11T09:45:39.267194,4557,Negativo,22,4002,None,14,None
None,2018-05-11T09:45:28.640456,None,2018-05-11T09:45:42.117391,4558,Neutro,22,4003,None,14,None
None,2018-05-11T09:45:39.438775,None,2018-05-11T09:45:52.149464,4559,Negativo,22,4004,None,14,None
None,2018-05-11T09:45:42.179179,None,2018-05-11T09:46:21.848303,4560,Positivo,22,4005,None,14,None
None,2018-05-11T09:45:52.266266,None,2018-05-11T09:46:29.493421,4561,Negativo,22,4006,None,14,None
None,2018-05-11T09:46:21.973798,None,2018-05-11T09:46:36.489986,4562,Negativo,22,4007,None,14,None
None,2018-05-11T09:46:29.702872,None,2018-05-11T09:46:40.988476,4563,Neutro,22,4008,None,14,None
None,2018-05-11T09:46:36.565063,None,2018-05-11T09:46:52.976423,4564,Negativo,22,4009,None,14,None
None,2018-05-11T09:46:41.092533,None,2018-05-11T09:46:57.999038,4565,Negativo,22,4010,None,14,None
None,2018-05-11T09:46:53.093715,None,2018-05-11T09:46:59.997011,4566,Positivo,22,4011,None,14,None
None,2018-05-11T09:46:58.086666,None,2018-05-11T09:47:16.821806,4567,Negativo,22,4012,None,14,None
None,2018-05-11T09:47:00.088603,None,2018-05-11T09:47:20.036037,4568,Neutro,22,4013,None,14,None
None,2018-05-11T09:47:16.949645,None,2018-05-11T09:47:23.443405,4569,Neutro,22,4014,None,14,None
None,2018-05-11T09:47:20.352733,None,2018-05-11T09:47:34.565672,4570,Neutro,22,4015,None,14,None
None,2018-05-11T09:47:23.542611,None,2018-05-11T09:47:45.880419,4571,Negativo,22,4016,None,14,None
None,2018-05-11T09:47:34.669778,None,2018-05-11T09:47:52.686553,4572,Positivo,22,4017,None,14,None
None,2018-05-11T09:47:45.986343,None,2018-05-11T09:47:58.316028,4573,Positivo,22,4018,None,14,None
None,2018-05-11T09:47:52.854935,None,2018-05-11T09:48:00.539119,4574,Positivo,22,4019,None,14,None
None,2018-05-11T09:47:58.431935,None,2018-05-11T09:48:06.655995,4575,Negativo,22,4020,None,14,None
None,2018-05-11T09:48:00.637552,None,2018-05-11T09:48:25.075935,4576,Negativo,22,4021,None,14,None
None,2018-05-11T09:48:06.774084,None,2018-05-11T09:48:34.163487,4577,Positivo,22,4022,None,14,None
None,2018-05-11T09:48:25.192572,None,2018-05-11T09:48:40.413525,4578,Negativo,22,4023,None,14,None
None,2018-05-11T09:48:34.243685,None,2018-05-11T09:48:43.690665,4579,Neutro,22,4024,None,14,None
None,2018-05-11T09:48:40.507128,None,2018-05-11T09:48:52.472373,4580,Negativo,22,4025,None,14,None
None,2018-05-11T09:48:43.805469,None,2018-05-11T09:48:55.029762,4581,Negativo,22,4026,None,14,None
None,2018-05-11T09:48:52.572552,None,2018-05-11T09:49:00.270964,4582,Neutro,22,4027,None,14,None
None,2018-05-11T09:48:55.133496,None,2018-05-11T09:49:09.478306,4583,Positivo,22,4028,None,14,None
None,2018-05-11T09:49:00.363400,None,2018-05-11T09:49:14.847140,4584,Neutro,22,4029,None,14,None
None,2018-05-11T10:51:36.409323,None,2018-05-11T10:53:15.049249,4585,Neutro,22,3983,None,25,None
None,2018-05-11T10:51:36.485234,None,2018-05-11T10:53:23.015174,4586,Negativo,22,3984,None,25,None
None,2018-05-11T10:53:15.183344,None,2018-05-11T10:53:40.874399,4587,Negativo,22,3985,None,25,None
None,2018-05-11T10:53:23.379443,None,2018-05-11T10:53:57.917912,4588,Negativo,22,3986,None,25,None
None,2018-05-11T10:53:41.474707,None,2018-05-11T10:54:21.627056,4589,Negativo,22,3987,None,25,None
None,2018-05-11T10:53:58.023232,None,2018-05-11T10:55:02.586654,4590,Negativo,22,3988,None,25,None
None,2018-05-11T10:54:21.734004,None,2018-05-11T10:55:25.268772,4591,Positivo,22,3989,None,25,None
None,2018-05-11T10:55:02.703470,None,2018-05-11T10:55:40.191851,4592,Neutro,22,3990,None,25,None
None,2018-05-11T10:55:25.378828,None,2018-05-11T10:55:48.006466,4593,Neutro,22,3991,None,25,None
None,2018-05-11T10:55:40.311201,None,2018-05-11T10:56:00.495724,4594,Positivo,22,3992,None,25,None
None,2018-05-11T10:55:48.103915,None,2018-05-11T10:56:20.285176,4595,Neutro,22,3993,None,25,None
None,2018-05-11T10:56:00.604266,None,2018-05-11T10:56:52.412283,4596,Neutro,22,3994,None,25,None
None,2018-05-11T10:56:20.416099,None,2018-05-11T10:57:02.890289,4597,Negativo,22,3995,None,25,None
None,2018-05-11T11:00:58.039406,None,2018-05-11T11:01:09.011615,4627,Negativo,22,3996,None,25,None
None,2018-05-11T11:01:01.085978,None,2018-05-11T11:01:15.590351,4628,Negativo,22,3997,None,25,None
None,2018-05-11T11:01:09.423728,None,2018-05-11T11:02:18.198784,4629,Neutro,22,3998,None,25,None
None,2018-05-11T19:16:46.250766,None,2018-05-11T19:16:53.076445,4660,Neutro,22,3999,None,25,None
None,2018-05-11T19:16:46.303676,None,2018-05-11T19:16:58.634602,4661,Neutro,22,4000,None,25,None
None,2018-05-11T19:16:53.204468,None,2018-05-11T19:17:08.615126,4662,Negativo,22,4001,None,25,None
None,2018-05-11T19:16:58.726835,None,2018-05-11T19:17:25.078622,4663,Negativo,22,4002,None,25,None
None,2018-05-11T19:17:08.711975,None,2018-05-11T19:17:27.850531,4664,Neutro,22,4003,None,25,None
None,2018-05-11T19:17:25.167902,None,2018-05-11T19:17:35.184584,4665,Negativo,22,4004,None,25,None
None,2018-05-11T19:17:27.930887,None,2018-05-11T19:18:32.062547,4666,Positivo,22,4005,None,25,None
None,2018-05-11T19:17:35.299111,None,2018-05-11T19:18:40.775951,4667,Neutro,22,4006,None,25,None
None,2018-05-11T19:18:32.141485,None,2018-05-11T19:18:45.734019,4668,Negativo,22,4007,None,25,None
None,2018-05-11T19:18:40.869052,None,2018-05-11T19:18:54.953681,4669,Neutro,22,4008,None,25,None
None,2018-05-11T19:18:45.821991,None,2018-05-11T19:19:13.240417,4670,Negativo,22,4009,None,25,None
None,2018-05-11T19:18:55.048473,None,2018-05-11T19:19:21.575332,4671,Negativo,22,4010,None,25,None
None,2018-05-11T19:19:13.335316,None,2018-05-11T19:19:25.602472,4672,Positivo,22,4011,None,25,None
None,2018-05-11T19:19:21.643679,None,2018-05-11T19:19:38.788331,4673,Neutro,22,4012,None,25,None
None,2018-05-11T19:19:25.688429,None,2018-05-11T19:19:43.245044,4674,Neutro,22,4013,None,25,None
None,2018-05-11T19:19:39.208901,None,2018-05-11T19:19:53.762059,4675,Neutro,22,4014,None,25,None
None,2018-05-11T19:19:43.332531,None,2018-05-11T20:03:51.514981,4676,Positivo,22,4015,None,25,None
None,2018-05-11T19:19:53.860612,None,2018-05-11T20:03:57.299624,4677,Negativo,22,4016,None,25,None
None,2018-05-11T20:03:51.605820,None,2018-05-11T20:04:51.310537,4678,Positivo,22,4017,None,25,None
None,2018-05-11T20:03:57.375726,None,2018-05-11T20:05:02.309209,4679,Positivo,22,4018,None,25,None
None,2018-05-11T20:04:51.422297,None,2018-05-11T20:05:13.557976,4680,Positivo,22,4019,None,25,None
None,2018-05-11T20:05:02.419182,None,2018-05-11T20:09:04.429254,4681,Negativo,22,4020,None,25,None
None,2018-05-11T20:05:13.648577,None,2018-05-11T20:12:25.150769,4682,Neutro,22,4021,None,25,None
None,2018-05-11T20:09:04.537833,None,2018-05-11T20:15:03.728514,4683,Positivo,22,4022,None,25,None
None,2018-05-11T20:12:25.245030,None,2018-05-11T20:15:10.823059,4684,Negativo,22,4023,None,25,None
None,2018-05-11T20:15:03.822536,None,2018-05-11T20:16:42.015061,4685,Neutro,22,4024,None,25,None
None,2018-05-11T20:15:10.914546,None,2018-05-11T20:16:50.910292,4686,Negativo,22,4025,None,25,None
None,2018-05-11T20:16:42.112610,None,2018-05-11T20:17:04.425314,4687,Negativo,22,4026,None,25,None
