task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__Tweet,taskinfo__id_str
0,2018-05-10T11:18:34.976231,3992,"{""Tweet"": ""@DiegoACarranza7 @laligaennumeros Ojal\u00e1 hubiese venido al Bar\u00e7a, de los pocos jugadores del Madrid que me enamora verle jugar y no le puedo hatear... Pero Gomes es mejor..."", ""id_str"": ""9,71406404471984E+017""}",3,0.0,22,0,completed,"@DiegoACarranza7 @laligaennumeros Ojalá hubiese venido al Barça, de los pocos jugadores del Madrid que me enamora verle jugar y no le puedo hatear... Pero Gomes es mejor...","9,71406404471984E+017"
0,2018-05-10T11:18:35.036613,3993,"{""Tweet"": ""DRAXLER EXPLOTA vs el PSG | BALOTELLI \u2018manda CALLAR\u2019 a DANI ALVES | \u00bfADI\u00d3S MAHREZ? | ROBO al ATLETI: https://t.co/jRGp3cgiQo a"", ""id_str"": ""9,71406399078064E+017""}",3,0.0,22,0,completed,DRAXLER EXPLOTA vs el PSG | BALOTELLI ‘manda CALLAR’ a DANI ALVES | ¿ADIÓS MAHREZ? | ROBO al ATLETI: https://t.co/jRGp3cgiQo a,"9,71406399078064E+017"
0,2018-05-10T11:18:35.090416,3994,"{""Tweet"": ""Andr\u00e9 Gomes no est\u00e1 dando el nivel pero los abucheos que recibi\u00f3 el otro d\u00eda son una verg\u00fcenza. Se le puede achacar cualquier cosa pero no que no sea profesional y quiera lo mejor para el Bar\u00e7a. No como los que pitan. Ellos no me representan.\n\n\u25b6\ufe0f https://t.co/Z4oboyWW9T https://t.co/hlQqPENucU"", ""id_str"": ""9,71406374092538E+017""}",3,0.0,22,0,completed,"André Gomes no está dando el nivel pero los abucheos que recibió el otro día son una vergüenza. Se le puede achacar cualquier cosa pero no que no sea profesional y quiera lo mejor para el Barça. No como los que pitan. Ellos no me representan.

▶️ https://t.co/Z4oboyWW9T https://t.co/hlQqPENucU","9,71406374092538E+017"
0,2018-05-10T11:18:35.144462,3995,"{""Tweet"": ""@Toninozzr @jg_dominguez Como todo demagogo, mezcla valores y pol\u00edtica. No ser\u00e1 Ud del Bar\u00e7a por casualidad?"", ""id_str"": ""9,71406313434513E+017""}",3,0.0,22,0,completed,"@Toninozzr @jg_dominguez Como todo demagogo, mezcla valores y política. No será Ud del Barça por casualidad?","9,71406313434513E+017"
0,2018-05-10T11:18:35.205843,3996,"{""Tweet"": ""@GolCaracol Quer\u00eda ser el mejor te fuites del barca ahora tienes q esperar otra champions para ver si te las puedes ganar o si ganas el mundial y le veo dif\u00edcil"", ""id_str"": ""9,71406280861602E+017""}",3,0.0,22,0,completed,@GolCaracol Quería ser el mejor te fuites del barca ahora tienes q esperar otra champions para ver si te las puedes ganar o si ganas el mundial y le veo difícil,"9,71406280861602E+017"
0,2018-05-10T11:18:35.265640,3997,"{""Tweet"": ""@EstedeRacing No me digas que te ofendi\u00f3 mi comentario al bar\u00e7a \ud83d\udc40\ud83d\udc40\ud83d\udc40"", ""id_str"": ""9,7140627816047E+017""}",3,0.0,22,0,completed,@EstedeRacing No me digas que te ofendió mi comentario al barça 👀👀👀,"9,7140627816047E+017"
0,2018-05-10T11:18:35.322864,3998,"{""Tweet"": ""@luissuazo_ @AdrySentinel @2010MisterChip @Cas_RM Contra un bar\u00e7a en estado de shock por la salida de Neymar y un delofeu en ataque e intrascendente"", ""id_str"": ""9,7140626548113E+017""}",3,0.0,22,0,completed,@luissuazo_ @AdrySentinel @2010MisterChip @Cas_RM Contra un barça en estado de shock por la salida de Neymar y un delofeu en ataque e intrascendente,"9,7140626548113E+017"
0,2018-05-10T11:18:35.381419,3999,"{""Tweet"": ""Hace 17 a\u00f1os, Messi por primera vez se puso la Bar\u00e7a - ESPN https://t.co/WsIFpdCxg1"", ""id_str"": ""9,71406132278313E+017""}",3,0.0,22,0,completed,"Hace 17 años, Messi por primera vez se puso la Barça - ESPN https://t.co/WsIFpdCxg1","9,71406132278313E+017"
0,2018-05-10T11:18:35.456013,4000,"{""Tweet"": ""EL DIRECTO EN EL QUE DjMaRiiO US\u00d3 LA CAMISETA DEL BAR\u00c7A: https://t.co/kOn0qddT7k via @YouTube"", ""id_str"": ""9,7140602430027E+017""}",3,0.0,22,0,completed,EL DIRECTO EN EL QUE DjMaRiiO USÓ LA CAMISETA DEL BARÇA: https://t.co/kOn0qddT7k via @YouTube,"9,7140602430027E+017"
0,2018-05-10T11:18:35.528195,4001,"{""Tweet"": ""@DiegoACarranza7 Le encanta la fiesta, p\u00f3ker, IG y su hermana... Les dar\u00e1 m\u00e1s dolores de cabeza. A mi, personalmente me hizo rabiar m\u00e1s de lo que sent\u00ed que di\u00f3 al Bar\u00e7a. 1 a\u00f1o bueno de 4."", ""id_str"": ""9,71406019946516E+017""}",3,0.0,22,0,completed,"@DiegoACarranza7 Le encanta la fiesta, póker, IG y su hermana... Les dará más dolores de cabeza. A mi, personalmente me hizo rabiar más de lo que sentí que dió al Barça. 1 año bueno de 4.","9,71406019946516E+017"
0,2018-05-10T11:18:35.597702,4002,"{""Tweet"": ""@DiegoACarranza7 FloPer sabe que el Madrid tiene que renovarse y este a\u00f1o si el Madrid no gana la CL es un fracaso. A\u00f1o en blanco con esta generaci\u00f3n es malo, no, mal\u00edsimo. Reventar\u00e1 el mercado con Ney y Neymar, lo he dicho mil veces y desde que estaba en el Bar\u00e7a, es un pufo con mucho marketing."", ""id_str"": ""9,71405861334671E+017""}",3,0.0,22,0,completed,"@DiegoACarranza7 FloPer sabe que el Madrid tiene que renovarse y este año si el Madrid no gana la CL es un fracaso. Año en blanco con esta generación es malo, no, malísimo. Reventará el mercado con Ney y Neymar, lo he dicho mil veces y desde que estaba en el Barça, es un pufo con mucho marketing.","9,71405861334671E+017"
0,2018-05-10T11:18:35.651926,4003,"{""Tweet"": ""En esta temporada, City Vs Bar\u00e7a https://t.co/aiqoaH0Rw5"", ""id_str"": ""9,71405859770323E+017""}",3,0.0,22,0,completed,"En esta temporada, City Vs Barça https://t.co/aiqoaH0Rw5","9,71405859770323E+017"
0,2018-05-10T11:18:35.714540,4004,"{""Tweet"": ""@FCBarcelona algunos llorando por que no tienen tiempo para descansar, les pedir\u00eda que viviesen un poco en el mundo de la gente normal aquella que se lava la ropa hace la comida y va a trabajar, por supuesto con sueldos normales y corrientes #sinolodigoreviento #behumble"", ""id_str"": ""9,71405833258131E+017""}",3,0.0,22,0,completed,"@FCBarcelona algunos llorando por que no tienen tiempo para descansar, les pediría que viviesen un poco en el mundo de la gente normal aquella que se lava la ropa hace la comida y va a trabajar, por supuesto con sueldos normales y corrientes #sinolodigoreviento #behumble","9,71405833258131E+017"
0,2018-05-10T11:18:35.767497,4005,"{""Tweet"": ""Me preparo el Curso de Socorrista Acu\u00e1tico de la Cruz Roja. Aprendemos desde primeros auxilios, manipulaci\u00f3n DESA, hasta salvamento en medio acu\u00e1tico tanto en piscina como en playa y barca/lancha. Acabo el 7 de mayo, por si hay alg\u00fan establecimiento que necesiten.\nMuchas gracias"", ""id_str"": ""9,71405810034184E+017""}",3,0.0,22,0,completed,"Me preparo el Curso de Socorrista Acuático de la Cruz Roja. Aprendemos desde primeros auxilios, manipulación DESA, hasta salvamento en medio acuático tanto en piscina como en playa y barca/lancha. Acabo el 7 de mayo, por si hay algún establecimiento que necesiten.
Muchas gracias","9,71405810034184E+017"
0,2018-05-10T11:18:35.829253,4006,"{""Tweet"": ""Hoy el #RCDE juega la SuperCopa Catalunya. Esta es la cuarta edici\u00f3n, la tercera que se juega, ya que la primera, el equipo catal\u00e1n, el @FCBarcelona no quiso jugarla con el primer equipo y se suspendi\u00f3. \nHoy vuelven a ir con el filial, siguen ninguneando.\nhttps://t.co/sksgpzkWQT"", ""id_str"": ""9,71405730225017E+017""}",3,0.0,22,0,completed,"Hoy el #RCDE juega la SuperCopa Catalunya. Esta es la cuarta edición, la tercera que se juega, ya que la primera, el equipo catalán, el @FCBarcelona no quiso jugarla con el primer equipo y se suspendió. 
Hoy vuelven a ir con el filial, siguen ninguneando.
https://t.co/sksgpzkWQT","9,71405730225017E+017"
0,2018-05-10T11:18:35.882294,4007,"{""Tweet"": ""@Matias_12_3C El atleti no juega contra el PSG x q le elimina hasta el carabaka"", ""id_str"": ""9,71405703675081E+017""}",3,0.0,22,0,completed,@Matias_12_3C El atleti no juega contra el PSG x q le elimina hasta el carabaka,"9,71405703675081E+017"
0,2018-05-10T11:18:35.947489,4008,"{""Tweet"": ""@SpheraSports \u26bd Lionel Messi \n\ud83d\udde3 Johan Cruyff \n\u270d Jes\u00fas Gil \n\ud83c\udfab Maracan\u00e1 \n\ud83c\udfbd la del centenario del Bar\u00e7a"", ""id_str"": ""9,71405488435888E+017""}",3,0.0,22,0,completed,"@SpheraSports ⚽ Lionel Messi 
🗣 Johan Cruyff 
✍ Jesús Gil 
🎫 Maracaná 
🎽 la del centenario del Barça","9,71405488435888E+017"
0,2018-05-10T11:18:36.006032,4009,"{""Tweet"": ""@ruben4roses_atm @imaetxega Iba por el personaje que retuiteas, pero el atleti en Gait\u00e1nes, V\u00edetos, Costas y eso no gasta. Mejor fijarse en CR y Bale que los ficharon hace...que en Asensio, Lucas, Carva y c\u00eda. Lo t\u00edpico vamos"", ""id_str"": ""9,71405471864279E+017""}",3,0.0,22,0,completed,"@ruben4roses_atm @imaetxega Iba por el personaje que retuiteas, pero el atleti en Gaitánes, Víetos, Costas y eso no gasta. Mejor fijarse en CR y Bale que los ficharon hace...que en Asensio, Lucas, Carva y cía. Lo típico vamos","9,71405471864279E+017"
0,2018-05-10T11:18:36.056288,4010,"{""Tweet"": ""@AS_Manolete Ahora es un chollo ? Si lo gana el atleti es un ekipazo, pero vuestra envidia os lleva a quitarle meritos"", ""id_str"": ""9,71405387416076E+017""}",3,0.0,22,0,completed,"@AS_Manolete Ahora es un chollo ? Si lo gana el atleti es un ekipazo, pero vuestra envidia os lleva a quitarle meritos","9,71405387416076E+017"
0,2018-05-10T11:18:36.109617,4011,"{""Tweet"": ""@BenditalocuraAt @Atleti @fhervas13 FELICIDADES \u00a1\u00a1 FRANCISCO\u00a1\u00a1\ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82\ud83c\udf82"", ""id_str"": ""9,71405375164551E+017""}",3,0.0,22,0,completed,@BenditalocuraAt @Atleti @fhervas13 FELICIDADES ¡¡ FRANCISCO¡¡🎂🎂🎂🎂🎂🎂🎂🎂🎂🎂,"9,71405375164551E+017"
0,2018-05-10T11:18:36.166401,4012,"{""Tweet"": ""@2010MisterChip Pero si el Madrid se topa al bar\u00e7a con el mejor Messi no tendr\u00edan nada que hacer."", ""id_str"": ""9,71405342159589E+017""}",3,0.0,22,0,completed,@2010MisterChip Pero si el Madrid se topa al barça con el mejor Messi no tendrían nada que hacer.,"9,71405342159589E+017"
0,2018-05-10T11:18:36.225657,4013,"{""Tweet"": ""@SpheraSports /// #Sp_Ask /// \n\u26bd\ufe0fKiko Narv\u00e1ez @KikoNarvaez19\n\ud83d\udde3Luis Aragones\n\u270d\ud83c\udffbVicente Calder\u00f3n\n\ud83c\udfab Vicente Calder\u00f3n\n\ud83c\udfbd Atleti Puma a\u00f1os 80"", ""id_str"": ""9,71405311272681E+017""}",3,0.0,22,0,completed,"@SpheraSports /// #Sp_Ask /// 
⚽️Kiko Narváez @KikoNarvaez19
🗣Luis Aragones
✍🏻Vicente Calderón
🎫 Vicente Calderón
🎽 Atleti Puma años 80","9,71405311272681E+017"
0,2018-05-10T11:18:36.285235,4014,"{""Tweet"": ""@bet365_es Cualquiera que no estuvieran ni Bar\u00e7a ni Madrid."", ""id_str"": ""9,71405260685275E+017""}",3,0.0,22,0,completed,@bet365_es Cualquiera que no estuvieran ni Barça ni Madrid.,"9,71405260685275E+017"
0,2018-05-10T11:18:36.347110,4015,"{""Tweet"": ""@RibEyeDeLaU Es un torneito molero con premio mas o menos valioso, no se puede negar que atrae la idea de ir a medirse con RM, Barca, ManU u otros, claro, siempre y cuando se superen las primeras instancias"", ""id_str"": ""9,7140511569238E+017""}",3,0.0,22,0,completed,"@RibEyeDeLaU Es un torneito molero con premio mas o menos valioso, no se puede negar que atrae la idea de ir a medirse con RM, Barca, ManU u otros, claro, siempre y cuando se superen las primeras instancias","9,7140511569238E+017"
0,2018-05-10T11:18:36.403772,4016,"{""Tweet"": ""@elGoldenGallo Este perro solo tiene 10 goles en liga, tres m\u00e1s que Paulinho que juega los \u00faltimos 20' de cada juego del Bar\u00e7a.\n\nNo mames, Manuel."", ""id_str"": ""9,71405113033154E+017""}",3,0.0,22,0,completed,"@elGoldenGallo Este perro solo tiene 10 goles en liga, tres más que Paulinho que juega los últimos 20' de cada juego del Barça.

No mames, Manuel.","9,71405113033154E+017"
0,2018-05-10T11:18:36.465173,4017,"{""Tweet"": ""@Mariofelipe98 @juande_98 @juancarcalles Ojal\u00e1 nenes ojal\u00e1 toque el Bar\u00e7a si yo creo que voy a ir a al Bernab\u00e9u y to para rezarle a D7OS"", ""id_str"": ""9,71405075921932E+017""}",3,0.0,22,0,completed,@Mariofelipe98 @juande_98 @juancarcalles Ojalá nenes ojalá toque el Barça si yo creo que voy a ir a al Bernabéu y to para rezarle a D7OS,"9,71405075921932E+017"
0,2018-05-10T11:18:36.525356,4018,"{""Tweet"": ""@andres_rod25 @ComandanteLara Tienes raz\u00f3n hermano, no puedo criticar eso. Ya veremos con el Bar\u00e7a"", ""id_str"": ""9,71405044305232E+017""}",3,0.0,22,0,completed,"@andres_rod25 @ComandanteLara Tienes razón hermano, no puedo criticar eso. Ya veremos con el Barça","9,71405044305232E+017"
0,2018-05-10T11:18:36.584120,4019,"{""Tweet"": ""@ESPNDatos @FCBarcelona En la historia del club y la liga....\ud83d\ude0a"", ""id_str"": ""9,71405042619245E+017""}",3,0.0,22,0,completed,@ESPNDatos @FCBarcelona En la historia del club y la liga....😊,"9,71405042619245E+017"
0,2018-05-10T11:18:36.645718,4020,"{""Tweet"": ""@mamuelito198486 Ah y seg\u00fan vos ama al Madrid pero se va al Bar\u00e7a y al PSG antes. Muy l\u00f3gico \ud83d\ude02"", ""id_str"": ""9,71404941179974E+017""}",3,0.0,22,0,completed,@mamuelito198486 Ah y según vos ama al Madrid pero se va al Barça y al PSG antes. Muy lógico 😂,"9,71404941179974E+017"
0,2018-05-10T11:18:36.705678,4021,"{""Tweet"": ""\""Le\u00edto, ven\u00ed. No le saques tan r\u00e1pido el pie a la pelota, porque si no ella no sabe lo que vos quer\u00e9s\u201d https://t.co/kS5n4Y4u7p #Messi #Maradona #SeleccionArgentina https://t.co/GdALKBxTPr"", ""id_str"": ""9,71404853904904E+017""}",3,0.0,22,0,completed,"""Leíto, vení. No le saques tan rápido el pie a la pelota, porque si no ella no sabe lo que vos querés” https://t.co/kS5n4Y4u7p #Messi #Maradona #SeleccionArgentina https://t.co/GdALKBxTPr","9,71404853904904E+017"
0,2018-05-10T11:18:36.761253,4022,"{""Tweet"": ""@Los50Atleti Se\u00f1ores de @Wikipedia y de la #Rae si alguna vez deciden hacer un diccionario en el que se definan las palabras con una sola imagen, incluyan la foto de este se\u00f1or en la de LEYENDA, ya que en la actualidad su uso esta desfigurado.\nGrande Jorge Alberto de Mendon\u00a2a\n#atleti"", ""id_str"": ""9,714047160129E+017""}",3,0.0,22,0,completed,"@Los50Atleti Señores de @Wikipedia y de la #Rae si alguna vez deciden hacer un diccionario en el que se definan las palabras con una sola imagen, incluyan la foto de este señor en la de LEYENDA, ya que en la actualidad su uso esta desfigurado.
Grande Jorge Alberto de Mendon¢a
#atleti","9,714047160129E+017"
0,2018-05-10T11:18:36.822872,4023,"{""Tweet"": ""@_SentimentCule Es que son muy rid\u00edculos. Perder contra el Bar\u00e7a 0-3 no importa un culo, verdad"", ""id_str"": ""9,71404544780448E+017""}",3,0.0,22,0,completed,"@_SentimentCule Es que son muy ridículos. Perder contra el Barça 0-3 no importa un culo, verdad","9,71404544780448E+017"
0,2018-05-10T11:18:36.884208,4024,"{""Tweet"": ""El Bar\u00e7a Lassa deja casi vac\u00eda la enfermer\u00eda https://t.co/3fv3gD3NJw"", ""id_str"": ""9,71404533816537E+017""}",3,0.0,22,0,completed,El Barça Lassa deja casi vacía la enfermería https://t.co/3fv3gD3NJw,"9,71404533816537E+017"
0,2018-05-10T11:18:36.940056,4025,"{""Tweet"": ""@EduRS23 @Chapin_Cule No compares al atl\u00e9tico con el Bar\u00e7a, nosotros somos incapaces de ir a meter autobuses y jugar la mierda que propone el cholo. Esa liga que hablas te la regal\u00f3 Mateu Lahoz."", ""id_str"": ""9,71404494096536E+017""}",3,0.0,22,0,completed,"@EduRS23 @Chapin_Cule No compares al atlético con el Barça, nosotros somos incapaces de ir a meter autobuses y jugar la mierda que propone el cholo. Esa liga que hablas te la regaló Mateu Lahoz.","9,71404494096536E+017"
0,2018-05-10T11:18:37.003574,4026,"{""Tweet"": ""@AS_Manolete Ahora el PSG era un chollo????? Que pena dais. Chollo el que tiene el Bar\u00e7a con el Patetico como perseguidor. Anda y seguid jugando la Patetic League"", ""id_str"": ""9,71404337980363E+017""}",3,0.0,22,0,completed,@AS_Manolete Ahora el PSG era un chollo????? Que pena dais. Chollo el que tiene el Barça con el Patetico como perseguidor. Anda y seguid jugando la Patetic League,"9,71404337980363E+017"
0,2018-05-10T11:18:37.057142,4027,"{""Tweet"": ""@SimonLoveRM @Mariofelipe98 @juancarcalles Jajajajaj puto Mario, pero Sim\u00f3n, la \u00faltima vez que dijiste que nos me\u00e1bamos al Bar\u00e7a nos clavaron un 0-3"", ""id_str"": ""9,71404321207345E+017""}",3,0.0,22,0,completed,"@SimonLoveRM @Mariofelipe98 @juancarcalles Jajajajaj puto Mario, pero Simón, la última vez que dijiste que nos meábamos al Barça nos clavaron un 0-3","9,71404321207345E+017"
0,2018-05-10T11:18:37.116651,4028,"{""Tweet"": ""@DarkQuality @Ramon_AlvarezM @FranEterno7 Sisi estoy de acuerdo si yo prefiero a case ademas busquets cuando presionan al barca y lo hacen de correr sufre mucho"", ""id_str"": ""9,71404228299248E+017""}",3,0.0,22,0,completed,@DarkQuality @Ramon_AlvarezM @FranEterno7 Sisi estoy de acuerdo si yo prefiero a case ademas busquets cuando presionan al barca y lo hacen de correr sufre mucho,"9,71404228299248E+017"
0,2018-05-10T11:18:37.173452,4029,"{""Tweet"": ""Please RT!! #barcelona #fcbarcelona #Barca #fcb    Iniesta se recupera en familia https://t.co/dMQr3VA8a1 https://t.co/ceunO5DEgX"", ""id_str"": ""9,71404217985438E+017""}",3,0.0,22,0,completed,Please RT!! #barcelona #fcbarcelona #Barca #fcb    Iniesta se recupera en familia https://t.co/dMQr3VA8a1 https://t.co/ceunO5DEgX,"9,71404217985438E+017"
0,2018-05-10T11:18:37.233137,4030,"{""Tweet"": ""HORARIOS MUNDIALES para el partido de HOY entre el Bar\u00e7a y el Espanyol en la final de la Supercopa de Catalu\u00f1a 2018 https://t.co/RLg8CTBHP9 https://t.co/I7dFv2sx8U"", ""id_str"": ""9,71404216026779E+017""}",3,0.0,22,0,completed,HORARIOS MUNDIALES para el partido de HOY entre el Barça y el Espanyol en la final de la Supercopa de Cataluña 2018 https://t.co/RLg8CTBHP9 https://t.co/I7dFv2sx8U,"9,71404216026779E+017"
0,2018-05-10T11:18:37.292744,4031,"{""Tweet"": ""@Matt_Santangelo Mino= No Barca."", ""id_str"": ""9,71404207734608E+017""}",3,0.0,22,0,completed,@Matt_Santangelo Mino= No Barca.,"9,71404207734608E+017"
0,2018-05-10T11:18:37.349037,4032,"{""Tweet"": ""@Vikingoblanco93 @Ajasakam @CFuenlabradaSAD @realmadrid El sport d\u00e9j\u00e0 claro que es un diario del Bar\u00e7a as\u00ed que no pidas que celebren t\u00edtulos del Mandril joputa"", ""id_str"": ""9,71404207172543E+017""}",3,0.0,22,0,completed,@Vikingoblanco93 @Ajasakam @CFuenlabradaSAD @realmadrid El sport déjà claro que es un diario del Barça así que no pidas que celebren títulos del Mandril joputa,"9,71404207172543E+017"
0,2018-05-10T11:18:37.406096,4033,"{""Tweet"": ""@EASPORTSEsp Griezmann no ser\u00e1 por el partido ante el Bar\u00e7a, desde luego \ud83d\ude02"", ""id_str"": ""9,71404196976132E+017""}",3,0.0,22,0,completed,"@EASPORTSEsp Griezmann no será por el partido ante el Barça, desde luego 😂","9,71404196976132E+017"
0,2018-05-10T11:18:37.463898,4034,"{""Tweet"": ""Please RT!! #atleti #atletico #ATM  El fisio ?atl\u00e9tico? del Lokomotiv: ?Se pondr\u00e1 la piel de... https://t.co/PWcJEMcIiX https://t.co/3RaaxLYdJy"", ""id_str"": ""9,71404184909157E+017""}",3,0.0,22,0,completed,Please RT!! #atleti #atletico #ATM  El fisio ?atlético? del Lokomotiv: ?Se pondrá la piel de... https://t.co/PWcJEMcIiX https://t.co/3RaaxLYdJy,"9,71404184909157E+017"
0,2018-05-10T11:18:37.525746,4035,"{""Tweet"": ""El inicio de una historia fuera de este mundo \ud83d\udc7e\n\nHace 17 a\u00f1os Messi estrenaba los colores del Barcelona \n\n\ud83d\udd35\ud83d\udd34\n\nhttps://t.co/EgIqiXPNj3 https://t.co/zL2YxmLEH8"", ""id_str"": ""9,71404162071237E+017""}",3,0.0,22,0,completed,"El inicio de una historia fuera de este mundo 👾

Hace 17 años Messi estrenaba los colores del Barcelona 

🔵🔴

https://t.co/EgIqiXPNj3 https://t.co/zL2YxmLEH8","9,71404162071237E+017"
0,2018-05-10T11:18:37.580903,4036,"{""Tweet"": ""@ElGolazoDeGol Ya ha jugado el Bar\u00e7a? ... un poco m\u00e1s de respeto a los dem\u00e1s clubs y m\u00e1s a un grande de Inglaterra @ElGolazoDeGol"", ""id_str"": ""9,71404142097858E+017""}",3,0.0,22,0,completed,@ElGolazoDeGol Ya ha jugado el Barça? ... un poco más de respeto a los demás clubs y más a un grande de Inglaterra @ElGolazoDeGol,"9,71404142097858E+017"
0,2018-05-10T11:18:37.641786,4037,"{""Tweet"": ""Mira que soy del Bar\u00e7a pero es que ayer disfrut\u00e9 como un perro de la eliminaci\u00f3n del PSG, todo lo malo que le pase a ese equipo es poco"", ""id_str"": ""9,71404115791237E+017""}",3,0.0,22,0,completed,"Mira que soy del Barça pero es que ayer disfruté como un perro de la eliminación del PSG, todo lo malo que le pase a ese equipo es poco","9,71404115791237E+017"
0,2018-05-10T11:18:37.701348,4038,"{""Tweet"": ""17 a\u00f1os del debut de Messi con el Bar\u00e7a\nEl argentino con 13 a\u00f1os disput\u00f3 su primer partido con el Infantil B del Bar\u00e7a y marc\u00f3 su primer gol\nhttps://t.co/WPEsuHNNn2"", ""id_str"": ""9,71404052176294E+017""}",3,0.0,22,0,completed,"17 años del debut de Messi con el Barça
El argentino con 13 años disputó su primer partido con el Infantil B del Barça y marcó su primer gol
https://t.co/WPEsuHNNn2","9,71404052176294E+017"
0,2018-05-10T11:18:37.761829,4039,"{""Tweet"": ""@MisterSeitan A veces las cosas no se dan porque as\u00ed es. Es posible que ni Gomes ni Suarez son para el Barca. Les queda muy grande la camiseta. Son para equipos de menos categor\u00eda donde existe menos presi\u00f3n para ellos como el Valencia y el Sevilla."", ""id_str"": ""9,71403982852842E+017""}",3,0.0,22,0,completed,@MisterSeitan A veces las cosas no se dan porque así es. Es posible que ni Gomes ni Suarez son para el Barca. Les queda muy grande la camiseta. Son para equipos de menos categoría donde existe menos presión para ellos como el Valencia y el Sevilla.,"9,71403982852842E+017"
0,2018-05-10T11:18:37.820138,4040,"{""Tweet"": ""@marcmarquez93 @3gerardpique @SergiRoberto10 @JordiAlba @miguelruizfcb @SChecoPerez @FCBarcelona ,Tendr\u00e9 que recuperar todas  mis horas de sue\u00f1o,que he perdido por un Catal\u00e1n Anti. Espa\u00f1ol.\nT\u00fa tambi\u00e9n eres del lazo amarillo.\ud83d\ude1e? Ufffff . ojal\u00e1 os dieran  la independencia. Pero primero pagar lo que deb\u00e9is."", ""id_str"": ""9,71403970567647E+017""}",3,0.0,22,0,completed,"@marcmarquez93 @3gerardpique @SergiRoberto10 @JordiAlba @miguelruizfcb @SChecoPerez @FCBarcelona ,Tendré que recuperar todas  mis horas de sueño,que he perdido por un Catalán Anti. Español.
Tú también eres del lazo amarillo.😞? Ufffff . ojalá os dieran  la independencia. Pero primero pagar lo que debéis.","9,71403970567647E+017"
0,2018-05-10T11:18:37.881351,4041,"{""Tweet"": ""@MahouSanMiguel @HelenaNeninson Si.  Bueno hay un t\u00e9rmino medio q \u00faltimamente es muy utilizado.  Y un penalti que es ? Aparte de lo que nunca le pintan al Bar\u00e7a"", ""id_str"": ""9,71403955317235E+017""}",3,0.0,22,0,completed,@MahouSanMiguel @HelenaNeninson Si.  Bueno hay un término medio q últimamente es muy utilizado.  Y un penalti que es ? Aparte de lo que nunca le pintan al Barça,"9,71403955317235E+017"
0,2018-05-10T11:18:37.940468,4042,"{""Tweet"": ""Todo el mundo discutiendo por qu\u00e9 no deber\u00edamos de ir (los hombres) a la huelga a favor de los derechos de la mujer de ma\u00f1ana y yo con ganas de ir a ver ma\u00f1ana el Atleti."", ""id_str"": ""9,71403912543719E+017""}",3,0.0,22,0,completed,Todo el mundo discutiendo por qué no deberíamos de ir (los hombres) a la huelga a favor de los derechos de la mujer de mañana y yo con ganas de ir a ver mañana el Atleti.,"9,71403912543719E+017"
0,2018-05-10T11:18:37.998899,4043,"{""Tweet"": ""https://t.co/6670JwUNwQ"", ""id_str"": ""9,71403891702161E+017""}",3,0.0,22,0,completed,https://t.co/6670JwUNwQ,"9,71403891702161E+017"
0,2018-05-10T11:18:38.087356,4044,"{""Tweet"": ""LAS PORTADAS DE HOY https://t.co/ZQtynODZRd"", ""id_str"": ""9,71403851466203E+017""}",3,0.0,22,0,completed,LAS PORTADAS DE HOY https://t.co/ZQtynODZRd,"9,71403851466203E+017"
0,2018-05-10T11:18:38.154840,4045,"{""Tweet"": ""@MadridSports_ @Jserranomarin @AlvaroBenitoV Este PSG es tan malo como el del a\u00f1o pasado que el Bar\u00e7a le metio 6"", ""id_str"": ""9,71403817060389E+017""}",3,0.0,22,0,completed,@MadridSports_ @Jserranomarin @AlvaroBenitoV Este PSG es tan malo como el del año pasado que el Barça le metio 6,"9,71403817060389E+017"
0,2018-05-10T11:18:38.216635,4046,"{""Tweet"": ""En la semana de los \""\u00d3scar de Messi\"" por marcar un gol de falta con la barrera a 11.15 m, Cristiano ha marcado 3 goles en en 2 exhibiciones. La de Paris para la historia...\n\nEl solo lleva 2 goles m\u00e1s que todo el Bar\u00e7a en la UCL y ha intervenido en el 77% de los goles del RM."", ""id_str"": ""9,71403810810851E+017""}",3,0.0,22,0,completed,"En la semana de los ""Óscar de Messi"" por marcar un gol de falta con la barrera a 11.15 m, Cristiano ha marcado 3 goles en en 2 exhibiciones. La de Paris para la historia...

El solo lleva 2 goles más que todo el Barça en la UCL y ha intervenido en el 77% de los goles del RM.","9,71403810810851E+017"
0,2018-05-10T11:18:38.271645,4047,"{""Tweet"": ""posible 11 del Bar\u00e7a hoy vs Espanyol \n\nme gusta mucho ,  Andre en su sitio natural y minutos para Denis Dembele y Paco para coger ritmo .\n\ncon ganas de verlo :) https://t.co/wo0kFMbTV6"", ""id_str"": ""9,71403759170531E+017""}",3,0.0,22,0,completed,"posible 11 del Barça hoy vs Espanyol 

me gusta mucho ,  Andre en su sitio natural y minutos para Denis Dembele y Paco para coger ritmo .

con ganas de verlo :) https://t.co/wo0kFMbTV6","9,71403759170531E+017"
